instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,is_outlier,wind_cluster
4645,2011-07-17,3,0,7,10,0,0,0,1,0.74,0.6818,0.6,0.2239,127,177,304,False,Ringan
4646,2011-07-17,3,0,7,11,0,0,0,1,0.76,0.697,0.55,0.2836,147,244,391,False,Ringan
4647,2011-07-17,3,0,7,12,0,0,0,1,0.76,0.697,0.55,0.2836,177,243,420,False,Ringan
4648,2011-07-17,3,0,7,13,0,0,0,1,0.8,0.7424,0.49,0.2985,200,272,472,False,Ringan
4649,2011-07-17,3,0,7,14,0,0,0,1,0.8,0.7424,0.49,0.3582,168,262,430,False,Sedang
4650,2011-07-17,3,0,7,15,0,0,0,1,0.82,0.7424,0.43,0.2985,129,195,324,False,Ringan
4651,2011-07-17,3,0,7,16,0,0,0,1,0.8,0.7273,0.46,0.2985,129,188,317,False,Ringan
4652,2011-07-17,3,0,7,17,0,0,0,1,0.8,0.7424,0.49,0.3881,133,236,369,False,Sedang
4653,2011-07-17,3,0,7,18,0,0,0,1,0.8,0.7273,0.46,0.2985,147,243,390,False,Ringan
4654,2011-07-17,3,0,7,19,0,0,0,1,0.76,0.697,0.55,0.2836,145,234,379,False,Ringan
4655,2011-07-17,3,0,7,20,0,0,0,1,0.76,0.7121,0.58,0.2537,85,177,262,False,Ringan
4656,2011-07-17,3,0,7,21,0,0,0,1,0.74,0.6818,0.62,0.2239,59,148,207,False,Ringan
4657,2011-07-17,3,0,7,22,0,0,0,1,0.72,0.6818,0.66,0.2239,65,116,181,False,Ringan
4658,2011-07-17,3,0,7,23,0,0,0,1,0.7,0.6667,0.74,0.1343,39,54,93,False,Ringan
4659,2011-07-18,3,0,7,0,0,1,1,1,0.7,0.6667,0.74,0.1343,21,30,51,False,Ringan
4660,2011-07-18,3,0,7,1,0,1,1,1,0.7,0.6667,0.74,0.2239,17,8,25,False,Ringan
4661,2011-07-18,3,0,7,2,0,1,1,1,0.66,0.6061,0.83,0.2239,2,8,10,False,Ringan
4662,2011-07-18,3,0,7,3,0,1,1,1,0.66,0.6061,0.78,0.194,3,4,7,False,Ringan
4663,2011-07-18,3,0,7,4,0,1,1,1,0.64,0.5909,0.78,0.1642,1,3,4,False,Ringan
4664,2011-07-18,3,0,7,5,0,1,1,1,0.64,0.5909,0.78,0.1045,2,15,17,False,Ringan
4665,2011-07-18,3,0,7,6,0,1,1,1,0.64,0.5758,0.83,0.1045,10,95,105,False,Ringan
4666,2011-07-18,3,0,7,7,0,1,1,1,0.68,0.6364,0.74,0.2239,22,255,277,False,Ringan
4667,2011-07-18,3,0,7,8,0,1,1,1,0.7,0.6515,0.7,0.194,18,329,347,False,Ringan
4668,2011-07-18,3,0,7,9,0,1,1,1,0.74,0.697,0.67,0.2239,33,170,203,False,Ringan
4669,2011-07-18,3,0,7,10,0,1,1,1,0.76,0.7121,0.62,0.194,52,78,130,False,Ringan
4670,2011-07-18,3,0,7,11,0,1,1,1,0.8,0.7576,0.55,0.0896,42,99,141,False,Ringan
4671,2011-07-18,3,0,7,12,0,1,1,1,0.8,0.7727,0.59,0.194,39,126,165,False,Ringan
4672,2011-07-18,3,0,7,13,0,1,1,1,0.82,0.7879,0.56,0.2537,27,125,152,False,Ringan
4673,2011-07-18,3,0,7,14,0,1,1,1,0.82,0.7879,0.56,0.3284,32,106,138,False,Sedang
4674,2011-07-18,3,0,7,15,0,1,1,1,0.84,0.803,0.53,0.3284,53,111,164,False,Sedang
4675,2011-07-18,3,0,7,16,0,1,1,1,0.84,0.803,0.53,0.2836,45,220,265,False,Ringan
4676,2011-07-18,3,0,7,17,0,1,1,1,0.84,0.7879,0.49,0.3284,72,473,545,False,Sedang
4677,2011-07-18,3,0,7,18,0,1,1,1,0.82,0.7727,0.49,0.3582,80,478,558,False,Sedang
4678,2011-07-18,3,0,7,19,0,1,1,1,0.8,0.7576,0.55,0.2239,63,335,398,False,Ringan
4679,2011-07-18,3,0,7,20,0,1,1,1,0.78,0.7424,0.59,0.2239,91,232,323,False,Ringan
4680,2011-07-18,3,0,7,21,0,1,1,1,0.74,0.697,0.66,0.194,48,154,202,False,Ringan
4681,2011-07-18,3,0,7,22,0,1,1,1,0.76,0.7273,0.66,0.2239,36,104,140,False,Ringan
4682,2011-07-18,3,0,7,23,0,1,1,1,0.74,0.697,0.66,0.1642,32,59,91,False,Ringan
4683,2011-07-19,3,0,7,0,0,2,1,1,0.74,0.697,0.66,0.1045,25,26,51,False,Ringan
4684,2011-07-19,3,0,7,1,0,2,1,2,0.74,0.697,0.66,0.1343,7,6,13,False,Ringan
4685,2011-07-19,3,0,7,2,0,2,1,1,0.72,0.6818,0.7,0.1642,9,4,13,False,Ringan
4686,2011-07-19,3,0,7,3,0,2,1,1,0.72,0.6818,0.7,0.1642,2,1,3,False,Ringan
4687,2011-07-19,3,0,7,4,0,2,1,1,0.72,0.6818,0.7,0.1343,1,4,5,False,Ringan
4688,2011-07-19,3,0,7,5,0,2,1,2,0.7,0.6667,0.74,0.1045,0,19,19,False,Ringan
4689,2011-07-19,3,0,7,6,0,2,1,2,0.72,0.697,0.74,0.1045,8,126,134,False,Ringan
4690,2011-07-19,3,0,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,28,287,315,False,Ringan
4691,2011-07-19,3,0,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,31,381,412,False,Ringan
4692,2011-07-19,3,0,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,22,177,199,False,Ringan
4693,2011-07-19,3,0,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,29,112,141,False,Ringan
4694,2011-07-19,3,0,7,11,0,2,1,1,0.82,0.803,0.59,0.0,29,98,127,False,Ringan
4695,2011-07-19,3,0,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,26,127,153,False,Ringan
4696,2011-07-19,3,0,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,33,139,172,False,Ringan
4697,2011-07-19,3,0,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,41,111,152,False,Ringan
4698,2011-07-19,3,0,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,48,110,158,False,Ringan
4699,2011-07-19,3,0,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,61,216,277,False,Ringan
4700,2011-07-19,3,0,7,17,0,2,1,1,0.8,0.803,0.66,0.0,68,445,513,False,Ringan
4701,2011-07-19,3,0,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,80,450,530,False,Ringan
4702,2011-07-19,3,0,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,54,334,388,False,Ringan
4703,2011-07-19,3,0,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,48,229,277,False,Ringan
4704,2011-07-19,3,0,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,47,194,241,False,Ringan
4705,2011-07-19,3,0,7,22,0,2,1,1,0.74,0.7121,0.74,0.0,36,120,156,False,Ringan
4706,2011-07-19,3,0,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,19,73,92,False,Ringan
4707,2011-07-20,3,0,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,11,29,40,False,Ringan
4708,2011-07-20,3,0,7,1,0,3,1,1,0.7,0.6667,0.84,0.0,4,7,11,False,Ringan
4709,2011-07-20,3,0,7,2,0,3,1,1,0.7,0.6667,0.84,0.0,2,7,9,False,Ringan
4710,2011-07-20,3,0,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,2,4,6,False,Ringan
4711,2011-07-20,3,0,7,4,0,3,1,1,0.68,0.6364,0.83,0.0,0,4,4,False,Ringan
4712,2011-07-20,3,0,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,4,19,23,False,Ringan
4713,2011-07-20,3,0,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,5,111,116,False,Ringan
4714,2011-07-20,3,0,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,27,276,303,False,Ringan
4715,2011-07-20,3,0,7,8,0,3,1,1,0.74,0.7121,0.74,0.0,34,404,438,False,Ringan
4716,2011-07-20,3,0,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,28,181,209,False,Ringan
4717,2011-07-20,3,0,7,10,0,3,1,1,0.76,0.7273,0.7,0.0,34,76,110,False,Ringan
4718,2011-07-20,3,0,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,26,116,142,False,Ringan
4719,2011-07-20,3,0,7,12,0,3,1,1,0.82,0.803,0.59,0.0,28,121,149,False,Ringan
4720,2011-07-20,3,0,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,23,97,120,False,Ringan
4721,2011-07-20,3,0,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,44,83,127,False,Ringan
4722,2011-07-20,3,0,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,36,102,138,False,Ringan
4723,2011-07-20,3,0,7,16,0,3,1,1,0.84,0.8182,0.56,0.0,30,204,234,False,Ringan
4724,2011-07-20,3,0,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,50,405,455,False,Ringan
4725,2011-07-20,3,0,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,68,429,497,False,Ringan
4726,2011-07-20,3,0,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,59,323,382,False,Ringan
4727,2011-07-20,3,0,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,45,264,309,False,Ringan
4728,2011-07-20,3,0,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,33,209,242,False,Ringan
4729,2011-07-20,3,0,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,25,144,169,False,Ringan
4730,2011-07-20,3,0,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,26,73,99,False,Ringan
4731,2011-07-21,3,0,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,13,29,42,False,Ringan
4732,2011-07-21,3,0,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,5,16,21,False,Ringan
4733,2011-07-21,3,0,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,2,4,6,False,Ringan
4734,2011-07-21,3,0,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,1,5,6,False,Ringan
4735,2011-07-21,3,0,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,0,4,4,False,Ringan
4736,2011-07-21,3,0,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,2,16,18,False,Ringan
4737,2011-07-21,3,0,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,6,111,117,False,Ringan
4738,2011-07-21,3,0,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,23,251,274,False,Ringan
4739,2011-07-21,3,0,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,23,358,381,False,Ringan
4740,2011-07-21,3,0,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,34,166,200,False,Ringan
4741,2011-07-21,3,0,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,31,47,78,False,Ringan
4742,2011-07-21,3,0,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,27,79,106,False,Ringan
4743,2011-07-21,3,0,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,29,106,135,False,Sedang
4744,2011-07-21,3,0,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,21,81,102,False,Ringan
4745,2011-07-21,3,0,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,50,97,147,False,Sedang
4746,2011-07-21,3,0,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,40,93,133,False,Ringan
4747,2011-07-21,3,0,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,43,167,210,False,Ringan
4748,2011-07-21,3,0,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,40,374,414,False,Ringan
4749,2011-07-21,3,0,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,39,343,382,False,Ringan
4750,2011-07-21,3,0,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,51,233,284,False,Ringan
4751,2011-07-21,3,0,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,38,199,237,False,Ringan
4752,2011-07-21,3,0,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,38,187,225,False,Ringan
4753,2011-07-21,3,0,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,36,113,149,False,Ringan
4754,2011-07-21,3,0,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,40,73,113,False,Ringan
4755,2011-07-22,3,0,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,9,51,60,False,Ringan
4756,2011-07-22,3,0,7,1,0,5,1,1,0.8,0.7879,0.63,0.0,7,17,24,False,Ringan
4757,2011-07-22,3,0,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,0,14,14,False,Ringan
4758,2011-07-22,3,0,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,1,6,7,False,Ringan
4759,2011-07-22,3,0,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,8,5,13,False,Ringan
4760,2011-07-22,3,0,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,2,17,19,False,Ringan
4761,2011-07-22,3,0,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,13,83,96,False,Ringan
4762,2011-07-22,3,0,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,20,232,252,False,Ringan
4763,2011-07-22,3,0,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,30,292,322,False,Ringan
4764,2011-07-22,3,0,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,31,177,208,False,Ringan
4765,2011-07-22,3,0,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,32,83,115,False,Ringan
4766,2011-07-22,3,0,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,23,86,109,False,Ringan
4767,2011-07-22,3,0,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,20,95,115,False,Ringan
4768,2011-07-22,3,0,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,25,98,123,False,Ringan
4769,2011-07-22,3,0,7,14,0,5,1,1,0.96,1.0,0.48,0.2985,24,77,101,False,Ringan
4770,2011-07-22,3,0,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,32,101,133,False,Ringan
4771,2011-07-22,3,0,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,29,153,182,False,Ringan
4772,2011-07-22,3,0,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,35,271,306,False,Ringan
4773,2011-07-22,3,0,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,34,250,284,False,Ringan
4774,2011-07-22,3,0,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,40,210,250,False,Ringan
4775,2011-07-22,3,0,7,20,0,5,1,1,0.84,0.8182,0.56,0.0,46,166,212,False,Ringan
4776,2011-07-22,3,0,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,38,152,190,False,Ringan
4777,2011-07-22,3,0,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,44,105,149,False,Ringan
4778,2011-07-22,3,0,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,19,84,103,False,Ringan
4779,2011-07-23,3,0,7,0,0,6,0,1,0.82,0.7879,0.56,0.0,16,85,101,False,Ringan
4780,2011-07-23,3,0,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,13,57,70,False,Ringan
4781,2011-07-23,3,0,7,2,0,6,0,1,0.82,0.7727,0.52,0.0,13,48,61,False,Ringan
4782,2011-07-23,3,0,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,6,16,22,False,Ringan
4783,2011-07-23,3,0,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,5,4,9,False,Ringan
4784,2011-07-23,3,0,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,1,6,7,False,Ringan
4785,2011-07-23,3,0,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,6,19,25,False,Ringan
4786,2011-07-23,3,0,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,7,38,45,False,Ringan
4787,2011-07-23,3,0,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,24,85,109,False,Ringan
4788,2011-07-23,3,0,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,30,102,132,False,Ringan
4789,2011-07-23,3,0,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,61,137,198,False,Ringan
4790,2011-07-23,3,0,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,62,154,216,False,Ringan
4791,2011-07-23,3,0,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,71,164,235,False,Ringan
4792,2011-07-23,3,0,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,78,167,245,False,Ringan
4793,2011-07-23,3,0,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,84,152,236,False,Ringan
4794,2011-07-23,3,0,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,78,137,215,False,Ringan
4795,2011-07-23,3,0,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,70,151,221,False,Ringan
4796,2011-07-23,3,0,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,70,127,197,False,Ringan
4797,2011-07-23,3,0,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,62,134,196,False,Ringan
4798,2011-07-23,3,0,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,80,137,217,False,Ringan
4799,2011-07-23,3,0,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,47,98,145,False,Ringan
4800,2011-07-23,3,0,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,39,115,154,False,Ringan
4801,2011-07-23,3,0,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,37,88,125,False,Ringan
4802,2011-07-23,3,0,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,27,77,104,False,Ringan
4803,2011-07-24,3,0,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,42,77,119,False,Ringan
4804,2011-07-24,3,0,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,33,63,96,False,Ringan
4805,2011-07-24,3,0,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,12,48,60,False,Ringan
4806,2011-07-24,3,0,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,17,20,37,False,Ringan
4807,2011-07-24,3,0,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,1,5,6,False,Ringan
4808,2011-07-24,3,0,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,5,3,8,False,Ringan
4809,2011-07-24,3,0,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,9,13,22,False,Ringan
4810,2011-07-24,3,0,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,6,29,35,False,Ringan
4811,2011-07-24,3,0,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,22,82,104,False,Ringan
4812,2011-07-24,3,0,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,42,112,154,False,Sedang
4813,2011-07-24,3,0,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,61,165,226,False,Sedang
4814,2011-07-24,3,0,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,74,169,243,False,Ringan
4815,2011-07-24,3,0,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,85,161,246,False,Ringan
4816,2011-07-24,3,0,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,90,162,252,False,Ringan
4817,2011-07-24,3,0,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,79,204,283,False,Ringan
4818,2011-07-24,3,0,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,68,170,238,False,Ringan
4819,2011-07-24,3,0,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,62,187,249,False,Ringan
4820,2011-07-24,3,0,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,75,174,249,False,Ringan
4821,2011-07-24,3,0,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,67,176,243,False,Ringan
4822,2011-07-24,3,0,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,70,170,240,False,Ringan
4823,2011-07-24,3,0,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,52,143,195,False,Ringan
4824,2011-07-24,3,0,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,42,111,153,False,Ringan
4825,2011-07-24,3,0,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,23,75,98,False,Ringan
4826,2011-07-24,3,0,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,13,37,50,False,Ringan
4827,2011-07-25,3,0,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,17,17,34,False,Ringan
4828,2011-07-25,3,0,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,4,8,12,False,Ringan
4829,2011-07-25,3,0,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,3,3,6,False,Ringan
4830,2011-07-25,3,0,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,2,2,4,False,Ringan
4831,2011-07-25,3,0,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,0,6,6,False,Ringan
4832,2011-07-25,3,0,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,2,22,24,False,Ringan
4833,2011-07-25,3,0,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,7,100,107,False,Ringan
4834,2011-07-25,3,0,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,20,257,277,False,Ringan
4835,2011-07-25,3,0,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,34,353,387,False,Ringan
4836,2011-07-25,3,0,7,9,0,1,1,1,0.8,0.803,0.66,0.0,11,124,135,False,Ringan
4837,2011-07-25,3,0,7,10,0,1,1,1,0.82,0.803,0.59,0.0,30,54,84,False,Ringan
4838,2011-07-25,3,0,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,24,83,107,False,Ringan
4839,2011-07-25,3,0,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,17,50,67,False,Ringan
4840,2011-07-25,3,0,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,14,64,78,False,Ringan
4841,2011-07-25,3,0,7,14,0,1,1,2,0.72,0.697,0.79,0.194,28,62,90,False,Ringan
4842,2011-07-25,3,0,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,16,96,112,False,Sedang
4843,2011-07-25,3,0,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,37,161,198,False,Ringan
4844,2011-07-25,3,0,7,17,0,1,1,1,0.72,0.697,0.74,0.0,48,437,485,False,Ringan
4845,2011-07-25,3,0,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,60,473,533,False,Ringan
4846,2011-07-25,3,0,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,62,324,386,False,Ringan
4847,2011-07-25,3,0,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,55,247,302,False,Ringan
4848,2011-07-25,3,0,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,41,153,194,False,Ringan
4849,2011-07-25,3,0,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,13,112,125,False,Ringan
4850,2011-07-25,3,0,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,23,64,87,False,Ringan
4851,2011-07-26,3,0,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,8,20,28,False,Ringan
4852,2011-07-26,3,0,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,6,6,12,False,Ringan
4853,2011-07-26,3,0,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,1,6,7,False,Ringan
4854,2011-07-26,3,0,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,2,2,4,False,Ringan
4855,2011-07-26,3,0,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,0,6,6,False,Ringan
4856,2011-07-26,3,0,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,3,24,27,False,Ringan
4857,2011-07-26,3,0,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,2,108,110,False,Ringan
4858,2011-07-26,3,0,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,30,288,318,False,Ringan
4859,2011-07-26,3,0,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,32,392,424,False,Ringan
4860,2011-07-26,3,0,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,25,162,187,False,Ringan
4861,2011-07-26,3,0,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,42,96,138,False,Ringan
4862,2011-07-26,3,0,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,49,102,151,False,Ringan
4863,2011-07-26,3,0,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,25,122,147,False,Ringan
4864,2011-07-26,3,0,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,43,139,182,False,Ringan
4865,2011-07-26,3,0,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,46,101,147,False,Ringan
4866,2011-07-26,3,0,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,49,114,163,False,Sedang
4867,2011-07-26,3,0,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,41,213,254,False,Ringan
4868,2011-07-26,3,0,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,72,465,537,False,Sedang
4869,2011-07-26,3,0,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,68,478,546,False,Sedang
4870,2011-07-26,3,0,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,69,329,398,False,Ringan
4871,2011-07-26,3,0,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,47,243,290,False,Ringan
4872,2011-07-26,3,0,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,45,222,267,False,Ringan
4873,2011-07-26,3,0,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,27,131,158,False,Ringan
4874,2011-07-26,3,0,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,18,71,89,False,Ringan
4875,2011-07-27,3,0,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,19,26,45,False,Ringan
4876,2011-07-27,3,0,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,1,9,10,False,Ringan
4877,2011-07-27,3,0,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,1,5,6,False,Ringan
4878,2011-07-27,3,0,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,0,4,4,False,Ringan
4879,2011-07-27,3,0,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,1,3,4,False,Ringan
4880,2011-07-27,3,0,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,0,18,18,False,Ringan
4881,2011-07-27,3,0,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,4,119,123,False,Ringan
4882,2011-07-27,3,0,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,34,313,347,False,Ringan
4883,2011-07-27,3,0,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,28,405,433,False,Ringan
4884,2011-07-27,3,0,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,27,189,216,False,Ringan
4885,2011-07-27,3,0,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,32,82,114,False,Ringan
4886,2011-07-27,3,0,7,11,0,3,1,1,0.8,0.697,0.31,0.0,42,94,136,False,Ringan
4887,2011-07-27,3,0,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,37,132,169,False,Ringan
4888,2011-07-27,3,0,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,29,151,180,False,Sedang
4889,2011-07-27,3,0,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,20,107,127,False,Ringan
